Run,age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,medium,Organism,Platform,ReleaseDate,Sample Name,sex,source_name,SRA Study,Strain,Tissue
SRR7619505,3-5 days old,RNA-Seq,125,2222520625,PRJNA483441,SAMN09738150,1089547629,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483814,GSM3310970,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310970,female,DGRP Line 379 Female,SRP155726,DGRP_379,Whole flies
SRR7619508,3-5 days old,RNA-Seq,125,1734943875,PRJNA483441,SAMN09738147,850220609,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483817,GSM3310973,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310973,male,DGRP Line 379 Male,SRP155726,DGRP_379,Whole flies
SRR7619509,3-5 days old,RNA-Seq,125,2064256250,PRJNA483441,SAMN09738146,1042556520,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483818,GSM3310974,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310974,female,DGRP Line 38 Female,SRP155726,DGRP_38,Whole flies
SRR7619512,3-5 days old,RNA-Seq,125,1611052125,PRJNA483441,SAMN09738143,785022487,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483821,GSM3310977,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310977,male,DGRP Line 38 Male,SRP155726,DGRP_38,Whole flies
SRR7619513,3-5 days old,RNA-Seq,125,1453381125,PRJNA483441,SAMN09738142,662988937,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483822,GSM3310978,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310978,female,DGRP Line 380 Female,SRP155726,DGRP_380,Whole flies
SRR7619514,3-5 days old,RNA-Seq,125,2169153000,PRJNA483441,SAMN09738142,1046940835,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483822,GSM3310978,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310978,female,DGRP Line 380 Female,SRP155726,DGRP_380,Whole flies
SRR7619517,3-5 days old,RNA-Seq,125,1862130000,PRJNA483441,SAMN09738216,909635244,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483825,GSM3310981,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310981,male,DGRP Line 380 Male,SRP155726,DGRP_380,Whole flies
SRR7619519,3-5 days old,RNA-Seq,125,1841820500,PRJNA483441,SAMN09738215,840635070,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483826,GSM3310982,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310982,female,DGRP Line 381 Female,SRP155726,DGRP_381,Whole flies
SRR7619521,3-5 days old,RNA-Seq,125,1918920000,PRJNA483441,SAMN09738213,868298695,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483828,GSM3310984,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310984,male,DGRP Line 381 Male,SRP155726,DGRP_381,Whole flies
SRR7619525,3-5 days old,RNA-Seq,125,1474319625,PRJNA483441,SAMN09738209,686858475,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483832,GSM3310988,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310988,male,DGRP Line 382 Male,SRP155726,DGRP_382,Whole flies
SRR7619527,3-5 days old,RNA-Seq,125,1936554625,PRJNA483441,SAMN09738208,900223575,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483833,GSM3310989,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310989,male,DGRP Line 382 Male,SRP155726,DGRP_382,Whole flies
SRR7619536,3-5 days old,RNA-Seq,125,2045018500,PRJNA483441,SAMN09738196,971186694,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483841,GSM3310997,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310997,male,DGRP Line 385 Male,SRP155726,DGRP_385,Whole flies
SRR7619537,3-5 days old,RNA-Seq,125,2484700250,PRJNA483441,SAMN09738195,1246719142,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483842,GSM3310998,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310998,female,DGRP Line 386 Female,SRP155726,DGRP_386,Whole flies
SRR7619538,3-5 days old,RNA-Seq,125,2325146000,PRJNA483441,SAMN09738194,1125792266,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483843,GSM3310999,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3310999,female,DGRP Line 386 Female,SRP155726,DGRP_386,Whole flies
SRR7619542,3-5 days old,RNA-Seq,125,2583188500,PRJNA483441,SAMN09738199,1244314242,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483846,GSM3311002,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311002,female,DGRP Line 390 Female,SRP155726,DGRP_390,Whole flies
SRR7619546,3-5 days old,RNA-Seq,125,2249471250,PRJNA483441,SAMN09738192,1080053438,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483849,GSM3311005,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311005,male,DGRP Line 390 Male,SRP155726,DGRP_390,Whole flies
SRR7619549,3-5 days old,RNA-Seq,125,1974878000,PRJNA483441,SAMN09738239,926805140,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483851,GSM3311007,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311007,female,DGRP Line 391 Female,SRP155726,DGRP_391,Whole flies
SRR7619553,3-5 days old,RNA-Seq,125,2080000875,PRJNA483441,SAMN09738236,1009077379,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483854,GSM3311010,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311010,female,DGRP Line 392 Female,SRP155726,DGRP_392,Whole flies
SRR7619554,3-5 days old,RNA-Seq,125,1964236125,PRJNA483441,SAMN09738235,921901425,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483855,GSM3311011,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311011,female,DGRP Line 392 Female,SRP155726,DGRP_392,Whole flies
SRR7619561,3-5 days old,RNA-Seq,125,2221781500,PRJNA483441,SAMN09738228,1071661068,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483862,GSM3311018,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311018,female,DGRP Line 397 Female,SRP155726,DGRP_397,Whole flies
SRR7619564,3-5 days old,RNA-Seq,125,2386199000,PRJNA483441,SAMN09738226,1160541531,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483864,GSM3311020,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311020,male,DGRP Line 397 Male,SRP155726,DGRP_397,Whole flies
SRR7619568,3-5 days old,RNA-Seq,125,2225734125,PRJNA483441,SAMN09738221,1029202089,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483868,GSM3311024,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311024,male,DGRP Line 399 Male,SRP155726,DGRP_399,Whole flies
SRR7619569,3-5 days old,RNA-Seq,125,2065621500,PRJNA483441,SAMN09738097,977924397,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483869,GSM3311025,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311025,male,DGRP Line 399 Male,SRP155726,DGRP_399,Whole flies
SRR7619570,3-5 days old,RNA-Seq,125,2064184875,PRJNA483441,SAMN09738096,960926092,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483870,GSM3311026,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311026,female,DGRP Line 40 Female,SRP155726,DGRP_40,Whole flies
SRR7619571,3-5 days old,RNA-Seq,125,1582895500,PRJNA483441,SAMN09738139,762033380,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483871,GSM3311027,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311027,female,DGRP Line 40 Female,SRP155726,DGRP_40,Whole flies
SRR7619574,3-5 days old,RNA-Seq,125,2373302250,PRJNA483441,SAMN09738136,1137551572,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483874,GSM3311030,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311030,female,DGRP Line 405 Female,SRP155726,DGRP_405,Whole flies
SRR7619577,3-5 days old,RNA-Seq,125,2129281375,PRJNA483441,SAMN09738134,995080037,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483876,GSM3311032,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311032,male,DGRP Line 405 Male,SRP155726,DGRP_405,Whole flies
SRR7619578,3-5 days old,RNA-Seq,125,1232918750,PRJNA483441,SAMN09738133,585786485,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483877,GSM3311033,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311033,male,DGRP Line 405 Male,SRP155726,DGRP_405,Whole flies
SRR7619581,3-5 days old,RNA-Seq,125,2119643500,PRJNA483441,SAMN09738131,996833991,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483879,GSM3311035,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311035,female,DGRP Line 406 Female,SRP155726,DGRP_406,Whole flies
SRR7619583,3-5 days old,RNA-Seq,125,2015828625,PRJNA483441,SAMN09738129,972013392,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483881,GSM3311037,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311037,male,DGRP Line 406 Male,SRP155726,DGRP_406,Whole flies
SRR7619585,3-5 days old,RNA-Seq,125,1983889625,PRJNA483441,SAMN09738127,957533398,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483883,GSM3311039,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311039,female,DGRP Line 409 Female,SRP155726,DGRP_409,Whole flies
SRR7619587,3-5 days old,RNA-Seq,125,1919999875,PRJNA483441,SAMN09738126,922483386,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483884,GSM3311040,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311040,male,DGRP Line 409 Male,SRP155726,DGRP_409,Whole flies
SRR7619592,3-5 days old,RNA-Seq,125,2174962750,PRJNA483441,SAMN09738121,1034993975,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483889,GSM3311045,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311045,male,DGRP Line 41 Male,SRP155726,DGRP_41,Whole flies
SRR7619595,3-5 days old,RNA-Seq,125,2229355375,PRJNA483441,SAMN09738119,1084130507,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483891,GSM3311047,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311047,female,DGRP Line 42 Female,SRP155726,DGRP_42,Whole flies
SRR7619601,3-5 days old,RNA-Seq,125,1906568000,PRJNA483441,SAMN09738186,919503936,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483897,GSM3311053,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311053,male,DGRP Line 426 Male,SRP155726,DGRP_426,Whole flies
SRR7619605,3-5 days old,RNA-Seq,125,2253219875,PRJNA483441,SAMN09738748,1051089598,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483900,GSM3311056,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311056,male,DGRP Line 427 Male,SRP155726,DGRP_427,Whole flies
SRR7619609,3-5 days old,RNA-Seq,125,1785289375,PRJNA483441,SAMN09738744,846196528,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483904,GSM3311060,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311060,male,DGRP Line 437 Male,SRP155726,DGRP_437,Whole flies
SRR7619614,3-5 days old,RNA-Seq,125,2306932375,PRJNA483441,SAMN09738740,1164142066,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483908,GSM3311064,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311064,male,DGRP Line 439 Male,SRP155726,DGRP_439,Whole flies
SRR7619616,3-5 days old,RNA-Seq,125,1957246500,PRJNA483441,SAMN09738738,962033123,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483910,GSM3311066,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311066,female,DGRP Line 440 Female,SRP155726,DGRP_440,Whole flies
SRR7619621,3-5 days old,RNA-Seq,125,1375390375,PRJNA483441,SAMN09738733,638253488,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483915,GSM3311071,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311071,female,DGRP Line 441 Female,SRP155726,DGRP_441,Whole flies
SRR7619623,3-5 days old,RNA-Seq,125,2492261125,PRJNA483441,SAMN09738732,1233483372,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483916,GSM3311072,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311072,male,DGRP Line 441 Male,SRP155726,DGRP_441,Whole flies
SRR7619631,3-5 days old,RNA-Seq,125,2243780500,PRJNA483441,SAMN09738762,1065696808,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483922,GSM3311078,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311078,female,DGRP Line 45 Female,SRP155726,DGRP_45,Whole flies
SRR7619635,3-5 days old,RNA-Seq,125,2673716750,PRJNA483441,SAMN09738758,1235289623,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483926,GSM3311082,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311082,female,DGRP Line 461 Female,SRP155726,DGRP_461,Whole flies
SRR7619637,3-5 days old,RNA-Seq,125,2217234750,PRJNA483441,SAMN09738757,1037841931,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483927,GSM3311083,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311083,female,DGRP Line 461 Female,SRP155726,DGRP_461,Whole flies
SRR7619639,3-5 days old,RNA-Seq,125,2045311750,PRJNA483441,SAMN09738118,961200206,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483928,GSM3311084,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311084,male,DGRP Line 461 Male,SRP155726,DGRP_461,Whole flies
SRR7619640,3-5 days old,RNA-Seq,125,1633520125,PRJNA483441,SAMN09738117,779114830,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483929,GSM3311085,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311085,male,DGRP Line 461 Male,SRP155726,DGRP_461,Whole flies
SRR7619642,3-5 days old,RNA-Seq,125,2002586125,PRJNA483441,SAMN09738115,926930903,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483931,GSM3311087,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311087,female,DGRP Line 48 Female,SRP155726,DGRP_48,Whole flies
SRR7619648,3-5 days old,RNA-Seq,125,1623706875,PRJNA483441,SAMN09738111,793570846,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483936,GSM3311092,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311092,male,DGRP Line 486 Male,SRP155726,DGRP_486,Whole flies
SRR7619654,3-5 days old,RNA-Seq,125,1816253625,PRJNA483441,SAMN09738106,851472159,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483941,GSM3311097,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311097,male,DGRP Line 49 Male,SRP155726,DGRP_49,Whole flies
SRR7619658,3-5 days old,RNA-Seq,125,2089156625,PRJNA483441,SAMN09738103,942433685,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483944,GSM3311100,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311100,male,DGRP Line 491 Male,SRP155726,DGRP_491,Whole flies
SRR7619671,3-5 days old,RNA-Seq,125,2187001250,PRJNA483441,SAMN09738805,1025520820,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483952,GSM3311108,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311108,male,DGRP Line 502 Male,SRP155726,DGRP_502,Whole flies
SRR7619675,3-5 days old,RNA-Seq,125,1725547250,PRJNA483441,SAMN09738802,825256557,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483955,GSM3311111,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311111,female,DGRP Line 505 Female,SRP155726,DGRP_505,Whole flies
SRR7619678,3-5 days old,RNA-Seq,125,2120223125,PRJNA483441,SAMN09738800,1042786107,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483957,GSM3311113,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311113,male,DGRP Line 505 Male,SRP155726,DGRP_505,Whole flies
SRR7619681,3-5 days old,RNA-Seq,125,2430113500,PRJNA483441,SAMN09738797,1183487821,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483960,GSM3311116,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311116,male,DGRP Line 508 Male,SRP155726,DGRP_508,Whole flies
SRR7619683,3-5 days old,RNA-Seq,125,2064907750,PRJNA483441,SAMN09738795,997637699,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483962,GSM3311118,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311118,female,DGRP Line 509 Female,SRP155726,DGRP_509,Whole flies
SRR7619687,3-5 days old,RNA-Seq,125,2036384125,PRJNA483441,SAMN09738835,974961544,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483966,GSM3311122,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311122,female,DGRP Line 513 Female,SRP155726,DGRP_513,Whole flies
SRR7619688,3-5 days old,RNA-Seq,125,1788243250,PRJNA483441,SAMN09738834,846088817,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483967,GSM3311123,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311123,female,DGRP Line 513 Female,SRP155726,DGRP_513,Whole flies
SRR7619691,3-5 days old,RNA-Seq,125,2516432625,PRJNA483441,SAMN09738832,1195801692,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483969,GSM3311125,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311125,male,DGRP Line 513 Male,SRP155726,DGRP_513,Whole flies
SRR7619693,3-5 days old,RNA-Seq,125,2197953500,PRJNA483441,SAMN09738831,1048750060,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4483970,GSM3311126,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311126,female,DGRP Line 517 Female,SRP155726,DGRP_517,Whole flies
